Component,Sub-component,Variable,Measure,Country,ISO Code,Year,val
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Mauritius,MUS,2004,184.7
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Mozambique,MOZ,2004,14.12
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Namibia,NAM,2004,347.4
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Nauru,NRU,2004,216.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,New Zealand,NZL,2004,1982.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Nigeria,NGA,2004,42.82
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Pakistan,PAK,2004,15.54
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Papua New Guinea,PNG,2004,25.74
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Rwanda,RWA,2004,20.23
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Saint Kitts and Nevis,KNA,2004,491.6
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Saint Lucia,LCA,2004,309.4
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Saint Vincent and the Grenadines,VCT,2004,188.4
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Samoa,WSM,2004,104.4
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Seychelles,SYC,2004,512.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Sierra Leone,SLE,2004,23.45
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Singapore,SGP,2004,868.4
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Solomon Islands,SLB,2004,64.72
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,South Africa,ZAF,2004,362.3
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Sri Lanka,LKA,2004,49.15
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Togo,TGO,2004,16.09
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Tonga,TON,2004,102.7
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Trinidad and Tobago,TTO,2004,431.4
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Tuvalu,TUV,2004,216.7
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Uganda,UGA,2004,18.61
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,United Kingdom,GBR,2004,3377.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,United Republic of Tanzania,TZA,2004,23.45
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Vanuatu,VUT,2004,62.81
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Zambia,ZMB,2004,30.1
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Antigua and Barbuda,ATG,2005,641.3
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Australia,AUS,2005,2996.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Bahamas,BHS,2005,1153.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Bangladesh,BGD,2005,11.31
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Barbados,BRB,2005,963.1
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Belize,BLZ,2005,181.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Botswana,BWA,2005,281.4
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Brunei Darussalam,BRN,2005,657.3
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Cameroon,CMR,2005,43.11
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Canada,CAN,2005,3268.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Cyprus,CYP,2005,1366.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Dominica,DMA,2005,263.7
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Eswatini,SWZ,2005,217.3
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Fiji,FJI,2005,120.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Gabon,GAB,2005,189.6
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Gambia,GMB,2005,33.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Ghana,GHA,2005,38.43
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Grenada,GRD,2005,326.1
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Guyana,GUY,2005,85.36
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,India,IND,2005,27.5
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Jamaica,JAM,2005,190.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Kenya,KEN,2005,30.99
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Kiribati,KIR,2005,131.9
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Lesotho,LSO,2005,41.67
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Malawi,MWI,2005,17.24
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Malaysia,MYS,2005,162.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Maldives,MDV,2005,335.1
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Malta,MLT,2005,1380.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Mauritius,MUS,2005,192.1
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Mozambique,MOZ,2005,18.41
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Namibia,NAM,2005,374.7
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Nauru,NRU,2005,328.9
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,New Zealand,NZL,2005,2295.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Nigeria,NGA,2005,52.24
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Pakistan,PAK,2005,19.59
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Papua New Guinea,PNG,2005,27.5
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Rwanda,RWA,2005,25.02
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Saint Kitts and Nevis,KNA,2005,557.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Saint Lucia,LCA,2005,333.4
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Saint Vincent and the Grenadines,VCT,2005,197.6
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Samoa,WSM,2005,121.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Seychelles,SYC,2005,537.4
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Sierra Leone,SLE,2005,27.13
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Singapore,SGP,2005,908.4
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Solomon Islands,SLB,2005,89.03
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,South Africa,ZAF,2005,400.5
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Sri Lanka,LKA,2005,55.4
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Togo,TGO,2005,16.96
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Tonga,TON,2005,108.3
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Trinidad and Tobago,TTO,2005,530.4
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Tuvalu,TUV,2005,231.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Uganda,UGA,2005,25.87
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,United Kingdom,GBR,2005,3547.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,United Republic of Tanzania,TZA,2005,27.71
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Vanuatu,VUT,2005,61.94
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Zambia,ZMB,2005,45.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Antigua and Barbuda,ATG,2006,665.1
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Australia,AUS,2006,3175.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Bahamas,BHS,2006,1258.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Bangladesh,BGD,2006,12.06
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Barbados,BRB,2006,1028.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Belize,BLZ,2006,196.1
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Botswana,BWA,2006,258.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Brunei Darussalam,BRN,2006,664.7
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Cameroon,CMR,2006,44.52
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Canada,CAN,2006,3756.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Cyprus,CYP,2006,1474.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Dominica,DMA,2006,271.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Eswatini,SWZ,2006,237.5
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Fiji,FJI,2006,126.4
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Gabon,GAB,2006,211.8
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Gambia,GMB,2006,33.41
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Ghana,GHA,2006,49.24
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Grenada,GRD,2006,324.3
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Guyana,GUY,2006,98.34
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,India,IND,2006,29.38
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Jamaica,JAM,2006,185.9
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Kenya,KEN,2006,40.3
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Kiribati,KIR,2006,126.9
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Lesotho,LSO,2006,49.68
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Malawi,MWI,2006,20.95
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Malaysia,MYS,2006,200.5
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Maldives,MDV,2006,403.9
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Malta,MLT,2006,1474.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Mauritius,MUS,2006,203.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Mozambique,MOZ,2006,18.05
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Namibia,NAM,2006,409.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Nauru,NRU,2006,363.5
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,New Zealand,NZL,2006,2304.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Nigeria,NGA,2006,63.63
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Pakistan,PAK,2006,24.44
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Papua New Guinea,PNG,2006,30.04
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Rwanda,RWA,2006,27.16
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Saint Kitts and Nevis,KNA,2006,689.4
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Saint Lucia,LCA,2006,389.9
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Saint Vincent and the Grenadines,VCT,2006,209.8
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Samoa,WSM,2006,133.4
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Seychelles,SYC,2006,581.3
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Sierra Leone,SLE,2006,30.25
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Singapore,SGP,2006,989.7
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Solomon Islands,SLB,2006,87.75
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,South Africa,ZAF,2006,417.9
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Sri Lanka,LKA,2006,63.29
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Togo,TGO,2006,17.75
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Tonga,TON,2006,149.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Trinidad and Tobago,TTO,2006,568.7
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Tuvalu,TUV,2006,285.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Uganda,UGA,2006,31.6
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,United Kingdom,GBR,2006,3818.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,United Republic of Tanzania,TZA,2006,35.6
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Vanuatu,VUT,2006,67.59
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Zambia,ZMB,2006,58.68
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Antigua and Barbuda,ATG,2007,714.3
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Australia,AUS,2007,3793.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Bahamas,BHS,2007,1351.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Bangladesh,BGD,2007,14.04
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Barbados,BRB,2007,1043.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Belize,BLZ,2007,233.6
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Botswana,BWA,2007,305.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Brunei Darussalam,BRN,2007,710.4
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Cameroon,CMR,2007,50.31
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Canada,CAN,2007,4185.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Cyprus,CYP,2007,1694.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Dominica,DMA,2007,293.3
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Eswatini,SWZ,2007,252.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Fiji,FJI,2007,140.3
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Gabon,GAB,2007,253.1
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Gambia,GMB,2007,35.91
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Ghana,GHA,2007,57.22
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Grenada,GRD,2007,359.5
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Guyana,GUY,2007,125.8
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,India,IND,2007,35.63
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Jamaica,JAM,2007,250.9
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Kenya,KEN,2007,49.45
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Kiribati,KIR,2007,148.1
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Lesotho,LSO,2007,65.8
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Malawi,MWI,2007,25.02
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Malaysia,MYS,2007,230.6
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Maldives,MDV,2007,478.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Malta,MLT,2007,1596.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Mauritius,MUS,2007,229.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Mozambique,MOZ,2007,19.3
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Namibia,NAM,2007,463.4
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Nauru,NRU,2007,586.8
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,New Zealand,NZL,2007,2706.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Nigeria,NGA,2007,66.91
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Pakistan,PAK,2007,26.14
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Papua New Guinea,PNG,2007,33.19
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Rwanda,RWA,2007,33.51
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Saint Kitts and Nevis,KNA,2007,708.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Saint Lucia,LCA,2007,439.6
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Saint Vincent and the Grenadines,VCT,2007,244.3
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Samoa,WSM,2007,147.8
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Seychelles,SYC,2007,509.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Sierra Leone,SLE,2007,32.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Singapore,SGP,2007,1117.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Solomon Islands,SLB,2007,89.11
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,South Africa,ZAF,2007,455.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Sri Lanka,LKA,2007,71.39
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Togo,TGO,2007,22.34
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Tonga,TON,2007,134.6
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Trinidad and Tobago,TTO,2007,667.4
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Tuvalu,TUV,2007,281.7
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Uganda,UGA,2007,36.1
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,United Kingdom,GBR,2007,4432.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,United Republic of Tanzania,TZA,2007,36.24
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Vanuatu,VUT,2007,72.53
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Zambia,ZMB,2007,51.24
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Antigua and Barbuda,ATG,2008,694.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Australia,AUS,2008,4083.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Bahamas,BHS,2008,1429.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Bangladesh,BGD,2008,15.56
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Barbados,BRB,2008,1137.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Belize,BLZ,2008,257.8
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Botswana,BWA,2008,324.5
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Brunei Darussalam,BRN,2008,792.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Cameroon,CMR,2008,54.59
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Canada,CAN,2008,4451.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Cyprus,CYP,2008,2155.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Dominica,DMA,2008,336.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Eswatini,SWZ,2008,265.7
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Fiji,FJI,2008,134.5
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Gabon,GAB,2008,270.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Gambia,GMB,2008,40.03
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Ghana,GHA,2008,63.33
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Grenada,GRD,2008,401.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Guyana,GUY,2008,138.7
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,India,IND,2008,37.65
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Jamaica,JAM,2008,282.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Kenya,KEN,2008,54.36
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Kiribati,KIR,2008,190.3
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Lesotho,LSO,2008,69.07
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Malawi,MWI,2008,32.73
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Malaysia,MYS,2008,263.7
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Maldives,MDV,2008,775.1
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Malta,MLT,2008,1751.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Mauritius,MUS,2008,312.9
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Mozambique,MOZ,2008,24.49
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Namibia,NAM,2008,411.7
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Nauru,NRU,2008,809.7
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,New Zealand,NZL,2008,2850.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Nigeria,NGA,2008,77.45
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Pakistan,PAK,2008,24.34
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Papua New Guinea,PNG,2008,34.69
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Rwanda,RWA,2008,39.95
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Saint Kitts and Nevis,KNA,2008,881.1
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Saint Lucia,LCA,2008,430.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Saint Vincent and the Grenadines,VCT,2008,256.1
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Samoa,WSM,2008,156.9
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Seychelles,SYC,2008,478.9
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Sierra Leone,SLE,2008,37.45
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Singapore,SGP,2008,1287.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Solomon Islands,SLB,2008,75.7
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,South Africa,ZAF,2008,442.1
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Sri Lanka,LKA,2008,90.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Togo,TGO,2008,26.89
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Tonga,TON,2008,190.9
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Trinidad and Tobago,TTO,2008,751.5
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Tuvalu,TUV,2008,297.6
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Uganda,UGA,2008,40.04
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,United Kingdom,GBR,2008,4301.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,United Republic of Tanzania,TZA,2008,36.26
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Vanuatu,VUT,2008,81.7
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Zambia,ZMB,2008,61.45
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Antigua and Barbuda,ATG,2009,609.5
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Australia,AUS,2009,3989.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Bahamas,BHS,2009,1417.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Bangladesh,BGD,2009,17.7
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Barbados,BRB,2009,1164.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Belize,BLZ,2009,243.3
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Botswana,BWA,2009,336.5
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Brunei Darussalam,BRN,2009,739.3
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Cameroon,CMR,2009,51.15
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Canada,CAN,2009,4354.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Cyprus,CYP,2009,2105.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Dominica,DMA,2009,354.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Eswatini,SWZ,2009,279.7
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Fiji,FJI,2009,121.1
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Gabon,GAB,2009,281.6
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Gambia,GMB,2009,34.59
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Ghana,GHA,2009,62.35
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Grenada,GRD,2009,376.7
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Guyana,GUY,2009,150.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,India,IND,2009,38.06
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Jamaica,JAM,2009,227.9
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Kenya,KEN,2009,55.46
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Kiribati,KIR,2009,168.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Lesotho,LSO,2009,80.82
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Malawi,MWI,2009,35.56
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Malaysia,MYS,2009,245.6
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Maldives,MDV,2009,679.7
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Malta,MLT,2009,1677.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Mauritius,MUS,2009,301.7
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Mozambique,MOZ,2009,27.69
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Namibia,NAM,2009,384.4
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Nauru,NRU,2009,575.4
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,New Zealand,NZL,2009,2713.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Nigeria,NGA,2009,65.72
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Pakistan,PAK,2009,23.15
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Papua New Guinea,PNG,2009,36.54
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Rwanda,RWA,2009,44.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Saint Kitts and Nevis,KNA,2009,872.7
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Saint Lucia,LCA,2009,432.1
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Saint Vincent and the Grenadines,VCT,2009,264.6
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Samoa,WSM,2009,172.5
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Seychelles,SYC,2009,401.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Sierra Leone,SLE,2009,39.24
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Singapore,SGP,2009,1326.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Solomon Islands,SLB,2009,93.87
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,South Africa,ZAF,2009,487.6
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Sri Lanka,LKA,2009,97.26
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Togo,TGO,2009,28.3
