Component,Sub-component,Variable,Measure,Country,ISO Code,Year,Value
Service Delivery,Traditional Cancer Services,surv_dx_6_stage_1,Upper Bound,New Zealand,NZL,2020,0.644549133
Service Delivery,Traditional Cancer Services,surv_dx_6_stage_1,Upper Bound,Pakistan,PAK,2020,0.3992502
Service Delivery,Traditional Cancer Services,surv_dx_6_stage_1,Upper Bound,Singapore,SGP,2020,0.523562263
Service Delivery,Traditional Cancer Services,surv_dx_6_stage_1,Upper Bound,South Africa,ZAF,2020,0.487472446
Service Delivery,Traditional Cancer Services,surv_dx_6_stage_1,Upper Bound,United Kingdom,GBR,2020,0.569717759
Service Delivery,Traditional Cancer Services,surv_dx_7_stage_1,Upper Bound,Australia,AUS,2020,0.627446479
Service Delivery,Traditional Cancer Services,surv_dx_7_stage_1,Upper Bound,Canada,CAN,2020,0.627577396
Service Delivery,Traditional Cancer Services,surv_dx_7_stage_1,Upper Bound,India,IND,2020,0.424643716
Service Delivery,Traditional Cancer Services,surv_dx_7_stage_1,Upper Bound,Jamaica,JAM,2020,0.578461762
Service Delivery,Traditional Cancer Services,surv_dx_7_stage_1,Upper Bound,Malaysia,MYS,2020,0.473054493
Service Delivery,Traditional Cancer Services,surv_dx_7_stage_1,Upper Bound,New Zealand,NZL,2020,0.644549133
Service Delivery,Traditional Cancer Services,surv_dx_7_stage_1,Upper Bound,Pakistan,PAK,2020,0.3992502
Service Delivery,Traditional Cancer Services,surv_dx_7_stage_1,Upper Bound,Singapore,SGP,2020,0.523562263
Service Delivery,Traditional Cancer Services,surv_dx_7_stage_1,Upper Bound,South Africa,ZAF,2020,0.487472446
Service Delivery,Traditional Cancer Services,surv_dx_7_stage_1,Upper Bound,United Kingdom,GBR,2020,0.569717759
Service Delivery,Traditional Cancer Services,surv_dx_8_stage_1,Upper Bound,Australia,AUS,2020,0.627446479
Service Delivery,Traditional Cancer Services,surv_dx_8_stage_1,Upper Bound,Canada,CAN,2020,0.627577396
Service Delivery,Traditional Cancer Services,surv_dx_8_stage_1,Upper Bound,India,IND,2020,0.424643716
Service Delivery,Traditional Cancer Services,surv_dx_8_stage_1,Upper Bound,Jamaica,JAM,2020,0.578461762
Service Delivery,Traditional Cancer Services,surv_dx_8_stage_1,Upper Bound,Malaysia,MYS,2020,0.473054493
Service Delivery,Traditional Cancer Services,surv_dx_8_stage_1,Upper Bound,New Zealand,NZL,2020,0.644549133
Service Delivery,Traditional Cancer Services,surv_dx_8_stage_1,Upper Bound,Pakistan,PAK,2020,0.3992502
Service Delivery,Traditional Cancer Services,surv_dx_8_stage_1,Upper Bound,Singapore,SGP,2020,0.523562263
Service Delivery,Traditional Cancer Services,surv_dx_8_stage_1,Upper Bound,South Africa,ZAF,2020,0.487472446
Service Delivery,Traditional Cancer Services,surv_dx_8_stage_1,Upper Bound,United Kingdom,GBR,2020,0.569717759
Service Delivery,Traditional Cancer Services,surv_dx_9_stage_1,Upper Bound,Australia,AUS,2020,0.627446479
Service Delivery,Traditional Cancer Services,surv_dx_9_stage_1,Upper Bound,Canada,CAN,2020,0.627577396
Service Delivery,Traditional Cancer Services,surv_dx_9_stage_1,Upper Bound,India,IND,2020,0.424643716
Service Delivery,Traditional Cancer Services,surv_dx_9_stage_1,Upper Bound,Jamaica,JAM,2020,0.578461762
Service Delivery,Traditional Cancer Services,surv_dx_9_stage_1,Upper Bound,Malaysia,MYS,2020,0.473054493
Service Delivery,Traditional Cancer Services,surv_dx_9_stage_1,Upper Bound,New Zealand,NZL,2020,0.644549133
Service Delivery,Traditional Cancer Services,surv_dx_9_stage_1,Upper Bound,Pakistan,PAK,2020,0.3992502
Service Delivery,Traditional Cancer Services,surv_dx_9_stage_1,Upper Bound,Singapore,SGP,2020,0.523562263
Service Delivery,Traditional Cancer Services,surv_dx_9_stage_1,Upper Bound,South Africa,ZAF,2020,0.487472446
Service Delivery,Traditional Cancer Services,surv_dx_9_stage_1,Upper Bound,United Kingdom,GBR,2020,0.569717759
Service Delivery,Traditional Cancer Services,surv_dx_10_stage_1,Upper Bound,Australia,AUS,2020,0.627446479
Service Delivery,Traditional Cancer Services,surv_dx_10_stage_1,Upper Bound,Canada,CAN,2020,0.627577396
Service Delivery,Traditional Cancer Services,surv_dx_10_stage_1,Upper Bound,India,IND,2020,0.424643716
Service Delivery,Traditional Cancer Services,surv_dx_10_stage_1,Upper Bound,Jamaica,JAM,2020,0.578461762
Service Delivery,Traditional Cancer Services,surv_dx_10_stage_1,Upper Bound,Malaysia,MYS,2020,0.473054493
Service Delivery,Traditional Cancer Services,surv_dx_10_stage_1,Upper Bound,New Zealand,NZL,2020,0.644549133
Service Delivery,Traditional Cancer Services,surv_dx_10_stage_1,Upper Bound,Pakistan,PAK,2020,0.3992502
Service Delivery,Traditional Cancer Services,surv_dx_10_stage_1,Upper Bound,Singapore,SGP,2020,0.523562263
Service Delivery,Traditional Cancer Services,surv_dx_10_stage_1,Upper Bound,South Africa,ZAF,2020,0.487472446
Service Delivery,Traditional Cancer Services,surv_dx_10_stage_1,Upper Bound,United Kingdom,GBR,2020,0.569717759
Service Delivery,Traditional Cancer Services,surv_dx_0_stage_2,Upper Bound,Australia,AUS,2020,0.627446479
Service Delivery,Traditional Cancer Services,surv_dx_0_stage_2,Upper Bound,Canada,CAN,2020,0.627577396
Service Delivery,Traditional Cancer Services,surv_dx_0_stage_2,Upper Bound,India,IND,2020,0.424643716
Service Delivery,Traditional Cancer Services,surv_dx_0_stage_2,Upper Bound,Jamaica,JAM,2020,0.578461762
Service Delivery,Traditional Cancer Services,surv_dx_0_stage_2,Upper Bound,Malaysia,MYS,2020,0.473054493
Service Delivery,Traditional Cancer Services,surv_dx_0_stage_2,Upper Bound,New Zealand,NZL,2020,0.644549133
Service Delivery,Traditional Cancer Services,surv_dx_0_stage_2,Upper Bound,Pakistan,PAK,2020,0.3992502
Service Delivery,Traditional Cancer Services,surv_dx_0_stage_2,Upper Bound,Singapore,SGP,2020,0.523562263
Service Delivery,Traditional Cancer Services,surv_dx_0_stage_2,Upper Bound,South Africa,ZAF,2020,0.487472446
Service Delivery,Traditional Cancer Services,surv_dx_0_stage_2,Upper Bound,United Kingdom,GBR,2020,0.569717759
Service Delivery,Traditional Cancer Services,surv_dx_1_stage_2,Upper Bound,Australia,AUS,2020,0.627446479
Service Delivery,Traditional Cancer Services,surv_dx_1_stage_2,Upper Bound,Canada,CAN,2020,0.627577396
Service Delivery,Traditional Cancer Services,surv_dx_1_stage_2,Upper Bound,India,IND,2020,0.424643716
Service Delivery,Traditional Cancer Services,surv_dx_1_stage_2,Upper Bound,Jamaica,JAM,2020,0.578461762
Service Delivery,Traditional Cancer Services,surv_dx_1_stage_2,Upper Bound,Malaysia,MYS,2020,0.473054493
Service Delivery,Traditional Cancer Services,surv_dx_1_stage_2,Upper Bound,New Zealand,NZL,2020,0.644549133
Service Delivery,Traditional Cancer Services,surv_dx_1_stage_2,Upper Bound,Pakistan,PAK,2020,0.3992502
Service Delivery,Traditional Cancer Services,surv_dx_1_stage_2,Upper Bound,Singapore,SGP,2020,0.523562263
Service Delivery,Traditional Cancer Services,surv_dx_1_stage_2,Upper Bound,South Africa,ZAF,2020,0.487472446
Service Delivery,Traditional Cancer Services,surv_dx_1_stage_2,Upper Bound,United Kingdom,GBR,2020,0.569717759
Service Delivery,Traditional Cancer Services,surv_dx_2_stage_2,Upper Bound,Australia,AUS,2020,0.627446479
Service Delivery,Traditional Cancer Services,surv_dx_2_stage_2,Upper Bound,Canada,CAN,2020,0.627577396
Service Delivery,Traditional Cancer Services,surv_dx_2_stage_2,Upper Bound,India,IND,2020,0.424643716
Service Delivery,Traditional Cancer Services,surv_dx_2_stage_2,Upper Bound,Jamaica,JAM,2020,0.578461762
Service Delivery,Traditional Cancer Services,surv_dx_2_stage_2,Upper Bound,Malaysia,MYS,2020,0.473054493
Service Delivery,Traditional Cancer Services,surv_dx_2_stage_2,Upper Bound,New Zealand,NZL,2020,0.644549133
Service Delivery,Traditional Cancer Services,surv_dx_2_stage_2,Upper Bound,Pakistan,PAK,2020,0.3992502
Service Delivery,Traditional Cancer Services,surv_dx_2_stage_2,Upper Bound,Singapore,SGP,2020,0.523562263
Service Delivery,Traditional Cancer Services,surv_dx_2_stage_2,Upper Bound,South Africa,ZAF,2020,0.487472446
Service Delivery,Traditional Cancer Services,surv_dx_2_stage_2,Upper Bound,United Kingdom,GBR,2020,0.569717759
Service Delivery,Traditional Cancer Services,surv_dx_3_stage_2,Upper Bound,Australia,AUS,2020,0.627446479
Service Delivery,Traditional Cancer Services,surv_dx_3_stage_2,Upper Bound,Canada,CAN,2020,0.627577396
Service Delivery,Traditional Cancer Services,surv_dx_3_stage_2,Upper Bound,India,IND,2020,0.424643716
Service Delivery,Traditional Cancer Services,surv_dx_3_stage_2,Upper Bound,Jamaica,JAM,2020,0.578461762
Service Delivery,Traditional Cancer Services,surv_dx_3_stage_2,Upper Bound,Malaysia,MYS,2020,0.473054493
Service Delivery,Traditional Cancer Services,surv_dx_3_stage_2,Upper Bound,New Zealand,NZL,2020,0.644549133
Service Delivery,Traditional Cancer Services,surv_dx_3_stage_2,Upper Bound,Pakistan,PAK,2020,0.3992502
Service Delivery,Traditional Cancer Services,surv_dx_3_stage_2,Upper Bound,Singapore,SGP,2020,0.523562263
Service Delivery,Traditional Cancer Services,surv_dx_3_stage_2,Upper Bound,South Africa,ZAF,2020,0.487472446
Service Delivery,Traditional Cancer Services,surv_dx_3_stage_2,Upper Bound,United Kingdom,GBR,2020,0.569717759
Service Delivery,Traditional Cancer Services,surv_dx_4_stage_2,Upper Bound,Australia,AUS,2020,0.627446479
Service Delivery,Traditional Cancer Services,surv_dx_4_stage_2,Upper Bound,Canada,CAN,2020,0.627577396
Service Delivery,Traditional Cancer Services,surv_dx_4_stage_2,Upper Bound,India,IND,2020,0.424643716
Service Delivery,Traditional Cancer Services,surv_dx_4_stage_2,Upper Bound,Jamaica,JAM,2020,0.578461762
Service Delivery,Traditional Cancer Services,surv_dx_4_stage_2,Upper Bound,Malaysia,MYS,2020,0.473054493
Service Delivery,Traditional Cancer Services,surv_dx_4_stage_2,Upper Bound,New Zealand,NZL,2020,0.644549133
Service Delivery,Traditional Cancer Services,surv_dx_4_stage_2,Upper Bound,Pakistan,PAK,2020,0.3992502
Service Delivery,Traditional Cancer Services,surv_dx_4_stage_2,Upper Bound,Singapore,SGP,2020,0.523562263
Service Delivery,Traditional Cancer Services,surv_dx_4_stage_2,Upper Bound,South Africa,ZAF,2020,0.487472446
Service Delivery,Traditional Cancer Services,surv_dx_4_stage_2,Upper Bound,United Kingdom,GBR,2020,0.569717759
Service Delivery,Traditional Cancer Services,surv_dx_5_stage_2,Upper Bound,Australia,AUS,2020,0.627446479
Service Delivery,Traditional Cancer Services,surv_dx_5_stage_2,Upper Bound,Canada,CAN,2020,0.627577396
Service Delivery,Traditional Cancer Services,surv_dx_5_stage_2,Upper Bound,India,IND,2020,0.424643716
Service Delivery,Traditional Cancer Services,surv_dx_5_stage_2,Upper Bound,Jamaica,JAM,2020,0.578461762
Service Delivery,Traditional Cancer Services,surv_dx_5_stage_2,Upper Bound,Malaysia,MYS,2020,0.473054493
Service Delivery,Traditional Cancer Services,surv_dx_5_stage_2,Upper Bound,New Zealand,NZL,2020,0.644549133
Service Delivery,Traditional Cancer Services,surv_dx_5_stage_2,Upper Bound,Pakistan,PAK,2020,0.3992502
Service Delivery,Traditional Cancer Services,surv_dx_5_stage_2,Upper Bound,Singapore,SGP,2020,0.523562263
Service Delivery,Traditional Cancer Services,surv_dx_5_stage_2,Upper Bound,South Africa,ZAF,2020,0.487472446
Service Delivery,Traditional Cancer Services,surv_dx_5_stage_2,Upper Bound,United Kingdom,GBR,2020,0.569717759
Service Delivery,Traditional Cancer Services,surv_dx_6_stage_2,Upper Bound,Australia,AUS,2020,0.627446479
Service Delivery,Traditional Cancer Services,surv_dx_6_stage_2,Upper Bound,Canada,CAN,2020,0.627577396
Service Delivery,Traditional Cancer Services,surv_dx_6_stage_2,Upper Bound,India,IND,2020,0.424643716
Service Delivery,Traditional Cancer Services,surv_dx_6_stage_2,Upper Bound,Jamaica,JAM,2020,0.578461762
Service Delivery,Traditional Cancer Services,surv_dx_6_stage_2,Upper Bound,Malaysia,MYS,2020,0.473054493
Service Delivery,Traditional Cancer Services,surv_dx_6_stage_2,Upper Bound,New Zealand,NZL,2020,0.644549133
Service Delivery,Traditional Cancer Services,surv_dx_6_stage_2,Upper Bound,Pakistan,PAK,2020,0.3992502
Service Delivery,Traditional Cancer Services,surv_dx_6_stage_2,Upper Bound,Singapore,SGP,2020,0.523562263
Service Delivery,Traditional Cancer Services,surv_dx_6_stage_2,Upper Bound,South Africa,ZAF,2020,0.487472446
Service Delivery,Traditional Cancer Services,surv_dx_6_stage_2,Upper Bound,United Kingdom,GBR,2020,0.569717759
Service Delivery,Traditional Cancer Services,surv_dx_7_stage_2,Upper Bound,Australia,AUS,2020,0.627446479
Service Delivery,Traditional Cancer Services,surv_dx_7_stage_2,Upper Bound,Canada,CAN,2020,0.627577396
Service Delivery,Traditional Cancer Services,surv_dx_7_stage_2,Upper Bound,India,IND,2020,0.424643716
Service Delivery,Traditional Cancer Services,surv_dx_7_stage_2,Upper Bound,Jamaica,JAM,2020,0.578461762
Service Delivery,Traditional Cancer Services,surv_dx_7_stage_2,Upper Bound,Malaysia,MYS,2020,0.473054493
Service Delivery,Traditional Cancer Services,surv_dx_7_stage_2,Upper Bound,New Zealand,NZL,2020,0.644549133
Service Delivery,Traditional Cancer Services,surv_dx_7_stage_2,Upper Bound,Pakistan,PAK,2020,0.3992502
Service Delivery,Traditional Cancer Services,surv_dx_7_stage_2,Upper Bound,Singapore,SGP,2020,0.523562263
Service Delivery,Traditional Cancer Services,surv_dx_7_stage_2,Upper Bound,South Africa,ZAF,2020,0.487472446
Service Delivery,Traditional Cancer Services,surv_dx_7_stage_2,Upper Bound,United Kingdom,GBR,2020,0.569717759
Service Delivery,Traditional Cancer Services,surv_dx_8_stage_2,Upper Bound,Australia,AUS,2020,0.627446479
Service Delivery,Traditional Cancer Services,surv_dx_8_stage_2,Upper Bound,Canada,CAN,2020,0.627577396
Service Delivery,Traditional Cancer Services,surv_dx_8_stage_2,Upper Bound,India,IND,2020,0.424643716
Service Delivery,Traditional Cancer Services,surv_dx_8_stage_2,Upper Bound,Jamaica,JAM,2020,0.578461762
Service Delivery,Traditional Cancer Services,surv_dx_8_stage_2,Upper Bound,Malaysia,MYS,2020,0.473054493
Service Delivery,Traditional Cancer Services,surv_dx_8_stage_2,Upper Bound,New Zealand,NZL,2020,0.644549133
Service Delivery,Traditional Cancer Services,surv_dx_8_stage_2,Upper Bound,Pakistan,PAK,2020,0.3992502
Service Delivery,Traditional Cancer Services,surv_dx_8_stage_2,Upper Bound,Singapore,SGP,2020,0.523562263
Service Delivery,Traditional Cancer Services,surv_dx_8_stage_2,Upper Bound,South Africa,ZAF,2020,0.487472446
Service Delivery,Traditional Cancer Services,surv_dx_8_stage_2,Upper Bound,United Kingdom,GBR,2020,0.569717759
Service Delivery,Traditional Cancer Services,surv_dx_9_stage_2,Upper Bound,Australia,AUS,2020,0.627446479
Service Delivery,Traditional Cancer Services,surv_dx_9_stage_2,Upper Bound,Canada,CAN,2020,0.627577396
Service Delivery,Traditional Cancer Services,surv_dx_9_stage_2,Upper Bound,India,IND,2020,0.424643716
Service Delivery,Traditional Cancer Services,surv_dx_9_stage_2,Upper Bound,Jamaica,JAM,2020,0.578461762
Service Delivery,Traditional Cancer Services,surv_dx_9_stage_2,Upper Bound,Malaysia,MYS,2020,0.473054493
Service Delivery,Traditional Cancer Services,surv_dx_9_stage_2,Upper Bound,New Zealand,NZL,2020,0.644549133
Service Delivery,Traditional Cancer Services,surv_dx_9_stage_2,Upper Bound,Pakistan,PAK,2020,0.3992502
Service Delivery,Traditional Cancer Services,surv_dx_9_stage_2,Upper Bound,Singapore,SGP,2020,0.523562263
Service Delivery,Traditional Cancer Services,surv_dx_9_stage_2,Upper Bound,South Africa,ZAF,2020,0.487472446
Service Delivery,Traditional Cancer Services,surv_dx_9_stage_2,Upper Bound,United Kingdom,GBR,2020,0.569717759
Service Delivery,Traditional Cancer Services,surv_dx_10_stage_2,Upper Bound,Australia,AUS,2020,0.627446479
Service Delivery,Traditional Cancer Services,surv_dx_10_stage_2,Upper Bound,Canada,CAN,2020,0.627577396
Service Delivery,Traditional Cancer Services,surv_dx_10_stage_2,Upper Bound,India,IND,2020,0.424643716
Service Delivery,Traditional Cancer Services,surv_dx_10_stage_2,Upper Bound,Jamaica,JAM,2020,0.578461762
Service Delivery,Traditional Cancer Services,surv_dx_10_stage_2,Upper Bound,Malaysia,MYS,2020,0.473054493
Service Delivery,Traditional Cancer Services,surv_dx_10_stage_2,Upper Bound,New Zealand,NZL,2020,0.644549133
Service Delivery,Traditional Cancer Services,surv_dx_10_stage_2,Upper Bound,Pakistan,PAK,2020,0.3992502
Service Delivery,Traditional Cancer Services,surv_dx_10_stage_2,Upper Bound,Singapore,SGP,2020,0.523562263
Service Delivery,Traditional Cancer Services,surv_dx_10_stage_2,Upper Bound,South Africa,ZAF,2020,0.487472446
Service Delivery,Traditional Cancer Services,surv_dx_10_stage_2,Upper Bound,United Kingdom,GBR,2020,0.569717759
Service Delivery,Traditional Cancer Services,surv_dx_0_stage_3,Upper Bound,Australia,AUS,2020,0.627446479
Service Delivery,Traditional Cancer Services,surv_dx_0_stage_3,Upper Bound,Canada,CAN,2020,0.627577396
Service Delivery,Traditional Cancer Services,surv_dx_0_stage_3,Upper Bound,India,IND,2020,0.424643716
Service Delivery,Traditional Cancer Services,surv_dx_0_stage_3,Upper Bound,Jamaica,JAM,2020,0.578461762
Service Delivery,Traditional Cancer Services,surv_dx_0_stage_3,Upper Bound,Malaysia,MYS,2020,0.473054493
Service Delivery,Traditional Cancer Services,surv_dx_0_stage_3,Upper Bound,New Zealand,NZL,2020,0.644549133
Service Delivery,Traditional Cancer Services,surv_dx_0_stage_3,Upper Bound,Pakistan,PAK,2020,0.3992502
Service Delivery,Traditional Cancer Services,surv_dx_0_stage_3,Upper Bound,Singapore,SGP,2020,0.523562263
Service Delivery,Traditional Cancer Services,surv_dx_0_stage_3,Upper Bound,South Africa,ZAF,2020,0.487472446
Service Delivery,Traditional Cancer Services,surv_dx_0_stage_3,Upper Bound,United Kingdom,GBR,2020,0.569717759
Service Delivery,Traditional Cancer Services,surv_dx_1_stage_3,Upper Bound,Australia,AUS,2020,0.627446479
Service Delivery,Traditional Cancer Services,surv_dx_1_stage_3,Upper Bound,Canada,CAN,2020,0.627577396
Service Delivery,Traditional Cancer Services,surv_dx_1_stage_3,Upper Bound,India,IND,2020,0.424643716
Service Delivery,Traditional Cancer Services,surv_dx_1_stage_3,Upper Bound,Jamaica,JAM,2020,0.578461762
Service Delivery,Traditional Cancer Services,surv_dx_1_stage_3,Upper Bound,Malaysia,MYS,2020,0.473054493
Service Delivery,Traditional Cancer Services,surv_dx_1_stage_3,Upper Bound,New Zealand,NZL,2020,0.644549133
Service Delivery,Traditional Cancer Services,surv_dx_1_stage_3,Upper Bound,Pakistan,PAK,2020,0.3992502
Service Delivery,Traditional Cancer Services,surv_dx_1_stage_3,Upper Bound,Singapore,SGP,2020,0.523562263
Service Delivery,Traditional Cancer Services,surv_dx_1_stage_3,Upper Bound,South Africa,ZAF,2020,0.487472446
Service Delivery,Traditional Cancer Services,surv_dx_1_stage_3,Upper Bound,United Kingdom,GBR,2020,0.569717759
Service Delivery,Traditional Cancer Services,surv_dx_2_stage_3,Upper Bound,Australia,AUS,2020,0.627446479
Service Delivery,Traditional Cancer Services,surv_dx_2_stage_3,Upper Bound,Canada,CAN,2020,0.627577396
Service Delivery,Traditional Cancer Services,surv_dx_2_stage_3,Upper Bound,India,IND,2020,0.424643716
Service Delivery,Traditional Cancer Services,surv_dx_2_stage_3,Upper Bound,Jamaica,JAM,2020,0.578461762
Service Delivery,Traditional Cancer Services,surv_dx_2_stage_3,Upper Bound,Malaysia,MYS,2020,0.473054493
Service Delivery,Traditional Cancer Services,surv_dx_2_stage_3,Upper Bound,New Zealand,NZL,2020,0.644549133
Service Delivery,Traditional Cancer Services,surv_dx_2_stage_3,Upper Bound,Pakistan,PAK,2020,0.3992502
Service Delivery,Traditional Cancer Services,surv_dx_2_stage_3,Upper Bound,Singapore,SGP,2020,0.523562263
Service Delivery,Traditional Cancer Services,surv_dx_2_stage_3,Upper Bound,South Africa,ZAF,2020,0.487472446
Service Delivery,Traditional Cancer Services,surv_dx_2_stage_3,Upper Bound,United Kingdom,GBR,2020,0.569717759
Service Delivery,Traditional Cancer Services,surv_dx_3_stage_3,Upper Bound,Australia,AUS,2020,0.627446479
Service Delivery,Traditional Cancer Services,surv_dx_3_stage_3,Upper Bound,Canada,CAN,2020,0.627577396
Service Delivery,Traditional Cancer Services,surv_dx_3_stage_3,Upper Bound,India,IND,2020,0.424643716
Service Delivery,Traditional Cancer Services,surv_dx_3_stage_3,Upper Bound,Jamaica,JAM,2020,0.578461762
Service Delivery,Traditional Cancer Services,surv_dx_3_stage_3,Upper Bound,Malaysia,MYS,2020,0.473054493
Service Delivery,Traditional Cancer Services,surv_dx_3_stage_3,Upper Bound,New Zealand,NZL,2020,0.644549133
Service Delivery,Traditional Cancer Services,surv_dx_3_stage_3,Upper Bound,Pakistan,PAK,2020,0.3992502
Service Delivery,Traditional Cancer Services,surv_dx_3_stage_3,Upper Bound,Singapore,SGP,2020,0.523562263
Service Delivery,Traditional Cancer Services,surv_dx_3_stage_3,Upper Bound,South Africa,ZAF,2020,0.487472446
Service Delivery,Traditional Cancer Services,surv_dx_3_stage_3,Upper Bound,United Kingdom,GBR,2020,0.569717759
Service Delivery,Traditional Cancer Services,surv_dx_4_stage_3,Upper Bound,Australia,AUS,2020,0.627446479
Service Delivery,Traditional Cancer Services,surv_dx_4_stage_3,Upper Bound,Canada,CAN,2020,0.627577396
Service Delivery,Traditional Cancer Services,surv_dx_4_stage_3,Upper Bound,India,IND,2020,0.424643716
Service Delivery,Traditional Cancer Services,surv_dx_4_stage_3,Upper Bound,Jamaica,JAM,2020,0.578461762
Service Delivery,Traditional Cancer Services,surv_dx_4_stage_3,Upper Bound,Malaysia,MYS,2020,0.473054493
Service Delivery,Traditional Cancer Services,surv_dx_4_stage_3,Upper Bound,New Zealand,NZL,2020,0.644549133
Service Delivery,Traditional Cancer Services,surv_dx_4_stage_3,Upper Bound,Pakistan,PAK,2020,0.3992502
Service Delivery,Traditional Cancer Services,surv_dx_4_stage_3,Upper Bound,Singapore,SGP,2020,0.523562263
Service Delivery,Traditional Cancer Services,surv_dx_4_stage_3,Upper Bound,South Africa,ZAF,2020,0.487472446
Service Delivery,Traditional Cancer Services,surv_dx_4_stage_3,Upper Bound,United Kingdom,GBR,2020,0.569717759
Service Delivery,Traditional Cancer Services,surv_dx_5_stage_3,Upper Bound,Australia,AUS,2020,0.627446479
Service Delivery,Traditional Cancer Services,surv_dx_5_stage_3,Upper Bound,Canada,CAN,2020,0.627577396
Service Delivery,Traditional Cancer Services,surv_dx_5_stage_3,Upper Bound,India,IND,2020,0.424643716
Service Delivery,Traditional Cancer Services,surv_dx_5_stage_3,Upper Bound,Jamaica,JAM,2020,0.578461762
Service Delivery,Traditional Cancer Services,surv_dx_5_stage_3,Upper Bound,Malaysia,MYS,2020,0.473054493
Service Delivery,Traditional Cancer Services,surv_dx_5_stage_3,Upper Bound,New Zealand,NZL,2020,0.644549133
Service Delivery,Traditional Cancer Services,surv_dx_5_stage_3,Upper Bound,Pakistan,PAK,2020,0.3992502
Service Delivery,Traditional Cancer Services,surv_dx_5_stage_3,Upper Bound,Singapore,SGP,2020,0.523562263
Service Delivery,Traditional Cancer Services,surv_dx_5_stage_3,Upper Bound,South Africa,ZAF,2020,0.487472446
Service Delivery,Traditional Cancer Services,surv_dx_5_stage_3,Upper Bound,United Kingdom,GBR,2020,0.569717759
Service Delivery,Traditional Cancer Services,surv_dx_6_stage_3,Upper Bound,Australia,AUS,2020,0.627446479
Service Delivery,Traditional Cancer Services,surv_dx_6_stage_3,Upper Bound,Canada,CAN,2020,0.627577396
Service Delivery,Traditional Cancer Services,surv_dx_6_stage_3,Upper Bound,India,IND,2020,0.424643716
Service Delivery,Traditional Cancer Services,surv_dx_6_stage_3,Upper Bound,Jamaica,JAM,2020,0.578461762
Service Delivery,Traditional Cancer Services,surv_dx_6_stage_3,Upper Bound,Malaysia,MYS,2020,0.473054493
Service Delivery,Traditional Cancer Services,surv_dx_6_stage_3,Upper Bound,New Zealand,NZL,2020,0.644549133
Service Delivery,Traditional Cancer Services,surv_dx_6_stage_3,Upper Bound,Pakistan,PAK,2020,0.3992502
Service Delivery,Traditional Cancer Services,surv_dx_6_stage_3,Upper Bound,Singapore,SGP,2020,0.523562263
Service Delivery,Traditional Cancer Services,surv_dx_6_stage_3,Upper Bound,South Africa,ZAF,2020,0.487472446
Service Delivery,Traditional Cancer Services,surv_dx_6_stage_3,Upper Bound,United Kingdom,GBR,2020,0.569717759
Service Delivery,Traditional Cancer Services,surv_dx_7_stage_3,Upper Bound,Australia,AUS,2020,0.627446479
Service Delivery,Traditional Cancer Services,surv_dx_7_stage_3,Upper Bound,Canada,CAN,2020,0.627577396
Service Delivery,Traditional Cancer Services,surv_dx_7_stage_3,Upper Bound,India,IND,2020,0.424643716
Service Delivery,Traditional Cancer Services,surv_dx_7_stage_3,Upper Bound,Jamaica,JAM,2020,0.578461762
Service Delivery,Traditional Cancer Services,surv_dx_7_stage_3,Upper Bound,Malaysia,MYS,2020,0.473054493
Service Delivery,Traditional Cancer Services,surv_dx_7_stage_3,Upper Bound,New Zealand,NZL,2020,0.644549133
Service Delivery,Traditional Cancer Services,surv_dx_7_stage_3,Upper Bound,Pakistan,PAK,2020,0.3992502
Service Delivery,Traditional Cancer Services,surv_dx_7_stage_3,Upper Bound,Singapore,SGP,2020,0.523562263
Service Delivery,Traditional Cancer Services,surv_dx_7_stage_3,Upper Bound,South Africa,ZAF,2020,0.487472446
Service Delivery,Traditional Cancer Services,surv_dx_7_stage_3,Upper Bound,United Kingdom,GBR,2020,0.569717759
Service Delivery,Traditional Cancer Services,surv_dx_8_stage_3,Upper Bound,Australia,AUS,2020,0.627446479
Service Delivery,Traditional Cancer Services,surv_dx_8_stage_3,Upper Bound,Canada,CAN,2020,0.627577396
Service Delivery,Traditional Cancer Services,surv_dx_8_stage_3,Upper Bound,India,IND,2020,0.424643716
Service Delivery,Traditional Cancer Services,surv_dx_8_stage_3,Upper Bound,Jamaica,JAM,2020,0.578461762
Service Delivery,Traditional Cancer Services,surv_dx_8_stage_3,Upper Bound,Malaysia,MYS,2020,0.473054493
Service Delivery,Traditional Cancer Services,surv_dx_8_stage_3,Upper Bound,New Zealand,NZL,2020,0.644549133
Service Delivery,Traditional Cancer Services,surv_dx_8_stage_3,Upper Bound,Pakistan,PAK,2020,0.3992502
Service Delivery,Traditional Cancer Services,surv_dx_8_stage_3,Upper Bound,Singapore,SGP,2020,0.523562263
Service Delivery,Traditional Cancer Services,surv_dx_8_stage_3,Upper Bound,South Africa,ZAF,2020,0.487472446
Service Delivery,Traditional Cancer Services,surv_dx_8_stage_3,Upper Bound,United Kingdom,GBR,2020,0.569717759
Service Delivery,Traditional Cancer Services,surv_dx_9_stage_3,Upper Bound,Australia,AUS,2020,0.627446479
Service Delivery,Traditional Cancer Services,surv_dx_9_stage_3,Upper Bound,Canada,CAN,2020,0.627577396
Service Delivery,Traditional Cancer Services,surv_dx_9_stage_3,Upper Bound,India,IND,2020,0.424643716
Service Delivery,Traditional Cancer Services,surv_dx_9_stage_3,Upper Bound,Jamaica,JAM,2020,0.578461762
